frame,BLJ_label,LBLJ_label,SBLJ_label,DDD_skip_label,Bob-omb_clip_label,Cannonless_label,Ship_clip_label,Door_clip_label,Box_TJ_label,BLJ_strat_label,Pillarless_label,Insta_clip_label,Pole_glitch_label,Ground_pound_clipping_label,Ledge_clipping_label,Miscellaneous_wall_clipping_label,Chuckya_clip_label,MIPS_clip_label,Monkey_bug_label
1762.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1854.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
